amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_lengt_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,posx,setsize_cobdi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,response,starting_width_deg,starting_space_deg,response_width_degree,response_spacing_degree,response_width_pixel,response_spacing_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_4.started,key_resp_2.started,text_2.started,key_resp_2.keys,key_resp_2.rt,adjusting.started,next.keys,next.rt,text_control2.started,key_resp.started,key_resp.corr,text_bye.started,text_bye.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.44999999999999996,0.25,1.65,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,11,11,7,,,,,,,,,,,,num_3,1.155425600009039,num_3,0.25,0.7,0.2,0.85,7.6411,32.47468,return,4.418816099991091,,,,,,,,,,,,,,,,,730,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.15927770487157,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.1499999999999999,0.55,2.65,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,0,0,0,0,0,12,12,23,,,,,,,,,,,,num_3,1.52477099999669,num_3,0.35,0.6,0.3,0.9,11.46165,34.38495,return,6.3377099000208545,,,,,,,,,,,,,,,,,730,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.15927770487157,
,,,,,,,,,,,,,,,,5,8.35,9.175,10,10.825,11.65,0.825,0.575,0.25,3.55,10,match,36.05,301,331,361,390,420,9,9,9,9,9,,,,,,,0,0,0,0,0,13,13,20,,,,,,,,,,,,num_4,0.917623299988918,num_4,0.45,1.1,0.15000000000000008,0.9,5.73083,34.38495,return,3.5283790999965277,,,,,,,,,,,,,,,,,730,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.15927770487157,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.65,0.25,2.05,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,14,14,13,,,,,,,,,,,,num_3,1.1708358000032604,num_3,0.55,0.6,0.15000000000000008,0.95,5.73083,36.29523,return,4.7156327000120655,,,,,,,,,,,,,,,,,730,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.15927770487157,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.29999999999999993,0.4,2.5,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,0,0,0,0,0,15,15,26,,,,,,,,,,,,num_4,1.545992400002433,num_4,0.3,0.3,0.2,0.8,7.6411,30.5644,return,4.854883799998788,,,,,,,,,,,,,,,,,730,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.15927770487157,
,,,,,,,,,,,,,,,,3,8.6,10,11.4,0,0,1.4,1.15,0.25,3.05,10,match,36.05,310,361,411,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,16,16,43,,,,,,,,,,,,num_3,4.805361699982313,num_3,0.45,1.3,0.20000000000000007,1.2,7.6411,45.8466,return,2.8785953000187874,,,,,,,,,,,,,,,,,730,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.15927770487157,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.1499999999999999,0.55,3.3499999999999996,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,0,0,0,0,0,17,17,40,,,,,,,,,,,,num_4,1.2619403999997303,num_4,0.2,1.1,0.3,0.5,11.46165,19.10275,return,4.346884300000966,,,,,,,,,,,,,,,,,730,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.15927770487157,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,18,18,11,,,,,,,,,,,,num_3,0.9855039000103716,num_3,0.4,0.8,0.4,0.8,15.2822,30.5644,return,1.1823824000020977,,,,,,,,,,,,,,,,,730,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.15927770487157,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.5999999999999999,0.3499999999999999,0.25,2.05,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,0,0,0,0,0,19,19,14,,,,,,,,,,,,num_4,0.9918098000052851,num_4,0.5,1.1,0.30000000000000004,0.7,11.46165,26.74385,return,5.217814999981783,,,,,,,,,,,,,,,,,730,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.15927770487157,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.6000000000000001,0.20000000000000004,0.4,2.2,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,0,0,0,0,0,20,20,16,,,,,,,,,,,,num_4,1.1133425000007264,num_4,0.25,0.3,0.25,0.6,9.55138,22.9233,return,1.6513225999951828,,,,,,,,,,,,,,,,,730,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.15927770487157,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.8500000000000001,0.25,4.65,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,21,21,36,,,,,,,,,,,,num_4,1.4844064000062644,num_4,0.5,0.6,0.25000000000000006,1.1,9.55138,42.02605,return,6.8579050000116695,,,,,,,,,,,,,,,,,730,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.15927770487157,
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.8500000000000001,0.25,3.5500000000000003,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,0,0,0,0,0,22,22,19,,,,,,,,,,,,num_4,1.552117899991572,num_4,0.55,0.9,0.25000000000000006,1.1,9.55138,42.02605,return,5.897913599997992,,,,,,,,,,,,,,,,,730,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.15927770487157,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.6,0.04999999999999997,0.55,2.35,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,0,0,0,0,0,23,23,12,,,,,,,,,,,,num_4,1.7974823000258766,num_4,0.4,1.3,0.4,0.5,15.2822,19.10275,return,4.204072199994698,,,,,,,,,,,,,,,,,730,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.15927770487157,
,,,,,,,,,,,,,,,,3,7.800000000000001,10,12.2,0,0,2.1999999999999997,1.7999999999999998,0.4,4.8,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,24,24,39,,,,,,,,,,,,num_3,1.116555700020399,num_3,0.45,1,0.20000000000000007,1.9,7.6411,72.59046,return,6.879327800008468,,,,,,,,,,,,,,,,,730,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.15927770487157,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.44999999999999996,0.25,2.3499999999999996,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,0,0,0,0,0,25,25,24,,,,,,,,,,,,num_4,0.9767570999974851,num_4,0.2,0.5,0.2,0.9,7.6411,34.38495,return,2.6760707999928854,,,,,,,,,,,,,,,,,730,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.15927770487157,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.5,0.4,4,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,26,26,50,,,,,,,,,,,,num_4,0.9605093999998644,num_4,0.4,0.5,0.20000000000000007,0.6,7.6411,22.9233,return,8.504614500008756,,,,,,,,,,,,,,,,,730,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.15927770487157,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.125,0.55,3.25,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,0,0,0,0,0,27,27,29,,,,,,,,,,,,num_4,1.182181700016372,num_4,0.4,0.8,0.4,0.5,15.2822,19.10275,return,3.324995700008003,,,,,,,,,,,,,,,,,730,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.15927770487157,
