"subID","keyboard_condition","trial_type","trial_number","correct_num","response_num","response_rt","correct_space","response_space","probe_space","correct_width","response_width","probe_width","adjustment_duration","stim_length","exp_version","number_deviation","width_deviation","spacing_deviation","response_stim_length","compression_rate","actual_pooled_width","response_pooled_width","pooled_width_deviation","actual_width_density","response_width_density","width_density_deviation"
"706","up_down_width","match",9,4,4,0.864855100022396,0.733333333333333,0.8,0.8,0.25,0.15,0.5,2.09419649999472,2.45,"Exp1B",0,-0.0999999999999999,0.0666666666666667,2.55,1.04081632653061,1,0.6,-0.4,0.408163265306122,0.235294117647059,-0.172869147659063
"706","up_down_width","initial",10,5,4,0.921564000018407,1.1,1.2,0.4,0.55,0.3,0.35,2.96304609999061,4.95,"Exp1B",-1,-0.25,0.0999999999999999,3.9,0.787878787878788,2.75,1.2,-1.55,0.555555555555556,0.307692307692308,-0.247863247863248
"706","up_down_width","initial",11,3,3,0.874233700014884,1.1,1.1,1.1,0.25,0.25,0.2,1.34505610002088,2.45,"Exp1B",0,0,0,2.45,1,0.75,0.75,0,0.306122448979592,0.306122448979592,0
"706","up_down_width","match",12,3,3,0.896848399977898,2.2,1.9,0.7,0.55,0.45,0.35,7.29162810000707,4.95,"Exp1B",0,-0.1,-0.3,4.25,0.858585858585859,1.65,1.35,-0.3,0.333333333333333,0.317647058823529,-0.015686274509804
"706","up_down_width","initial",13,4,4,2.87507670000196,0.7,0.6,1.1,0.4,0.25,0.25,1.82512100000167,2.5,"Exp1B",0,-0.15,-0.1,2.05,0.82,1.6,1,-0.6,0.64,0.487804878048781,-0.152195121951219
"706","up_down_width","initial",14,3,3,1.30211010001949,0.7,0.6,0.6,0.4,0.25,0.55,2.92334929999197,1.8,"Exp1B",0,-0.15,-0.1,1.45,0.805555555555555,1.2,0.75,-0.45,0.666666666666667,0.517241379310345,-0.149425287356322
"706","up_down_width","match",15,4,4,1.16541780001717,0.6,0.6,1,0.25,0.25,0.35,2.55729130000691,2.05,"Exp1B",0,0,1.11022302462516e-16,2.05,1,1,1,0,0.487804878048781,0.487804878048781,0
"706","up_down_width","match",16,3,2,1.07968450000044,1.4,1.4,0.4,0.55,0.6,0.35,3.35052509998786,3.35,"Exp1B",-1,0.0499999999999999,0,2,0.597014925373134,1.65,1.2,-0.45,0.492537313432836,0.6,0.107462686567164
"706","up_down_width","match",17,4,3,0.926276599988341,0.466666666666667,0.6,0.9,0.4,0.4,0.5,2.76927270001033,1.8,"Exp1B",-1,0,0.133333333333333,1.6,0.888888888888889,1.6,1.2,-0.4,0.888888888888889,0.75,-0.138888888888889
"706","up_down_width","initial",18,3,3,0.918367800011765,0.9,0.6,0.5,0.4,0.4,0.2,2.76566990002175,2.2,"Exp1B",0,-5.55111512312578e-17,-0.3,1.6,0.727272727272727,1.2,1.2,-2.22044604925031e-16,0.545454545454546,0.75,0.204545454545454
"706","up_down_width","initial",19,5,5,0.771019100007834,1.1,0.85,0.4,0.4,0.4,0.25,4.34740389999934,4.8,"Exp1B",0,-5.55111512312578e-17,-0.25,3.8,0.791666666666667,2,2,-2.22044604925031e-16,0.416666666666667,0.526315789473684,0.109649122807018
"706","up_down_width","initial",20,5,5,0.726745399995707,0.7,0.8,1,0.55,0.65,0.45,2.32262389999232,3.35,"Exp1B",0,0.1,0.1,3.85,1.14925373134328,2.75,3.25,0.500000000000001,0.82089552238806,0.844155844155844,0.0232603217677845
"706","up_down_width","initial",21,5,5,0.846552800008794,1.1,0.8,0.8,0.25,0.15,0.4,1.57612339998013,4.65,"Exp1B",0,-0.0999999999999999,-0.3,3.35,0.720430107526882,1.25,0.75,-0.5,0.268817204301075,0.223880597014925,-0.0449366072861498
"706","up_down_width","match",23,5,4,0.832888300006744,0.525,0.5,0.6,0.4,0.45,0.4,1.56207229997381,2.5,"Exp1B",-1,0.05,-0.025,1.95,0.78,2,1.8,-0.2,0.8,0.923076923076923,0.123076923076923
"706","up_down_width","match",24,3,3,1.46851470001275,1.8,1.15,0.8,0.25,0.2,0.35,2.60476909999852,3.85,"Exp1B",0,-0.05,-0.65,2.5,0.649350649350649,0.75,0.6,-0.15,0.194805194805195,0.24,0.0451948051948052
"706","up_down_width","match",25,3,3,0.794999100005953,1.8,1.6,0.6,0.4,0.35,0.2,6.92330349999247,4,"Exp1B",0,-0.05,-0.2,3.55,0.8875,1.2,1.05,-0.15,0.3,0.295774647887324,-0.00422535211267616
"706","up_down_width","match",26,4,3,0.887772399990354,0.733333333333333,0.9,0.9,0.55,0.6,0.5,1.2318368999986,2.75,"Exp1B",-1,0.05,0.166666666666667,2.4,0.872727272727273,2.2,1.8,-0.4,0.8,0.75,-0.05
"706","up_down_width","initial",27,3,3,0.937509700015653,0.9,0.85,1,0.55,0.65,0.45,1.83796699999948,2.35,"Exp1B",0,0.1,-0.05,2.35,1,1.65,1.95,0.3,0.702127659574468,0.829787234042553,0.127659574468085
"706","up_down_width","initial",28,3,3,0.791978599998401,1.1,0.9,0.7,0.4,0.35,0.2,4.89745620000758,2.6,"Exp1B",0,-0.05,-0.2,2.15,0.826923076923077,1.2,1.05,-0.15,0.461538461538462,0.488372093023256,0.0268336314847942
"706","up_down_width","match",29,3,3,0.9110102999839,1.8,1.4,0.6,0.55,0.45,0.55,5.87719109997852,4.15,"Exp1B",0,-0.1,-0.4,3.25,0.783132530120482,1.65,1.35,-0.3,0.397590361445783,0.415384615384615,0.0177942539388323
"706","up_down_width","match",30,5,4,1.880774499994,0.8625,0.9,0.9,0.25,0.15,0.45,3.02116000000387,3.7,"Exp1B",-1,-0.0999999999999999,0.0375,2.85,0.77027027027027,1.25,0.6,-0.65,0.337837837837838,0.210526315789474,-0.127311522048364
"706","up_down_width","initial",31,3,3,0.95130740001332,0.7,0.95,1.3,0.25,0.2,0.35,3.15141339998809,1.65,"Exp1B",0,-0.05,0.25,2.1,1.27272727272727,0.75,0.6,-0.15,0.454545454545455,0.285714285714286,-0.168831168831169
"706","up_down_width","match",32,3,3,1.14517459998024,1.475,0.85,0.8,0.25,0.15,0.3,2.27780380001059,3.2,"Exp1B",0,-0.1,-0.625,1.85,0.578125,0.75,0.45,-0.3,0.234375,0.243243243243243,0.00886824324324326
"706","up_down_width","match",33,5,5,1.02586039999733,0.675,0.6,0.6,0.25,0.15,0.3,1.32658619998256,2.95,"Exp1B",0,-0.1,-0.0750000000000001,2.55,0.864406779661017,1.25,0.75,-0.5,0.423728813559322,0.294117647058824,-0.129611166500498
"706","up_down_width","match",34,5,5,1.07170369999949,0.525,0.8,0.8,0.25,0.2,0.55,2.3985749000276,2.35,"Exp1B",0,-0.0499999999999999,0.275,3.4,1.4468085106383,1.25,1,-0.25,0.531914893617021,0.294117647058824,-0.237797246558198
"706","up_down_width","match",36,4,4,1.04328230000101,0.6,0.7,1.2,0.55,0.45,0.55,2.88589539998793,2.35,"Exp1B",0,-0.1,0.1,2.55,1.08510638297872,2.2,1.8,-0.4,0.936170212765957,0.705882352941177,-0.230287859824781
"706","up_down_width","initial",37,4,4,0.916903199977241,0.7,0.7,0.4,0.55,0.45,0.2,2.30400659999577,2.65,"Exp1B",0,-0.1,0,2.55,0.962264150943396,2.2,1.8,-0.4,0.830188679245283,0.705882352941176,-0.124306326304107
"706","up_down_width","initial",38,3,3,0.805359299993142,1.1,1.2,0.8,0.55,0.5,0.5,2.45099730000948,2.75,"Exp1B",0,-0.05,0.0999999999999999,2.9,1.05454545454545,1.65,1.5,-0.15,0.6,0.517241379310345,-0.0827586206896552
"706","up_down_width","match",39,5,5,0.863044300000183,0.825,0.75,0.6,0.25,0.15,0.4,3.44651370000793,3.55,"Exp1B",0,-0.0999999999999999,-0.075,3.15,0.887323943661972,1.25,0.75,-0.5,0.352112676056338,0.238095238095238,-0.1140174379611
"706","up_down_width","initial",40,3,3,0.890799200016772,0.9,0.85,0.7,0.25,0.15,0.4,1.94232479998027,2.05,"Exp1B",0,-0.0999999999999999,-0.05,1.85,0.902439024390244,0.75,0.45,-0.3,0.365853658536585,0.243243243243243,-0.122610415293342
"706","up_down_width","match",41,3,3,0.782914200011874,2.2,1.85,0.3,0.4,0.5,0.25,7.21638160001021,4.8,"Exp1B",0,0.0999999999999999,-0.35,4.2,0.875,1.2,1.5,0.3,0.25,0.357142857142857,0.107142857142857
"706","up_down_width","initial",42,4,4,1.04253249999601,1.1,1.3,0.9,0.55,0.55,0.35,2.45412529999157,3.85,"Exp1B",0,-1.11022302462516e-16,0.2,4.45,1.15584415584416,2.2,2.2,-4.44089209850063e-16,0.571428571428571,0.49438202247191,-0.0770465489566614
"706","up_down_width","initial",43,5,5,1.29302840001765,0.7,0.75,1.2,0.25,0.15,0.55,3.09688669999014,3.05,"Exp1B",0,-0.0999999999999999,0.05,3.15,1.0327868852459,1.25,0.75,-0.5,0.409836065573771,0.238095238095238,-0.171740827478532
"706","up_down_width","match",44,5,5,0.899358299997402,0.825,0.8,1.2,0.55,0.6,0.3,3.14381110001705,3.85,"Exp1B",0,0.0499999999999999,-0.025,3.8,0.987012987012987,2.75,3,0.25,0.714285714285714,0.789473684210526,0.0751879699248119
"706","up_down_width","initial",45,3,3,0.973668599996017,0.7,0.65,0.4,0.55,0.5,0.3,2.02100019998034,1.95,"Exp1B",0,-0.0500000000000001,-0.0499999999999999,1.8,0.923076923076923,1.65,1.5,-0.15,0.846153846153846,0.833333333333333,-0.0128205128205131
"706","up_down_width","match",46,3,2,0.919293599989032,1.4,2.3,1.6,0.25,0.25,0.25,2.67350239999359,3.05,"Exp1B",-1,0,0.9,2.55,0.836065573770492,0.75,0.5,-0.25,0.245901639344262,0.196078431372549,-0.0498232079717133
"706","up_down_width","initial",47,4,3,1.00810969999293,0.7,1,1.1,0.25,0.2,0.5,2.24228049998055,2.35,"Exp1B",-1,-0.0499999999999999,0.3,2.2,0.936170212765958,1,0.6,-0.4,0.425531914893617,0.272727272727273,-0.152804642166344
"706","up_down_width","match",48,4,4,1.61366159998579,0.6,0.3,1.2,0.4,0.15,0.25,3.77230909999344,2.2,"Exp1B",0,-0.25,-0.3,1.05,0.477272727272727,1.6,0.6,-1,0.727272727272727,0.571428571428572,-0.155844155844156
"706","up_down_width","initial",50,4,4,1.02571960000205,0.9,0.9,0.9,0.4,0.2,0.35,1.46347170000081,3.1,"Exp1B",0,-0.2,0,2.9,0.935483870967742,1.6,0.8,-0.8,0.516129032258065,0.275862068965517,-0.240266963292547
"706","up_down_width","initial",51,5,5,1.03036199999042,0.7,0.65,1.1,0.4,0.2,0.3,3.13914879999356,3.2,"Exp1B",0,-0.2,-0.0499999999999999,2.8,0.875,2,1,-1,0.625,0.357142857142857,-0.267857142857143
"706","up_down_width","match",52,5,4,1.0472454999981,0.675,0.8,0.8,0.55,0.4,0.25,1.61244540000916,3.25,"Exp1B",-1,-0.15,0.125,2.8,0.861538461538462,2.75,1.6,-1.15,0.846153846153846,0.571428571428571,-0.274725274725275
"706","up_down_width","initial",1,3,3,1.01511440001195,0.7,0.5,0.5,0.4,0.35,0.2,1.21420749998651,1.8,"Exp1B",0,-0.05,-0.2,1.35,0.75,1.2,1.05,-0.15,0.666666666666667,0.777777777777778,0.111111111111111
"706","up_down_width","initial",2,3,3,0.884729399986099,0.9,0.9,0.9,0.4,0.45,0.2,1.52859289999469,2.2,"Exp1B",0,0.0499999999999999,0,2.25,1.02272727272727,1.2,1.35,0.15,0.545454545454546,0.6,0.0545454545454545
"706","up_down_width","match",3,4,4,0.82742459999281,0.733333333333333,0.8,0.8,0.25,0.15,0.35,1.38489719998324,2.45,"Exp1B",0,-0.1,0.0666666666666667,2.55,1.04081632653061,1,0.6,-0.4,0.408163265306122,0.235294117647059,-0.172869147659064
"706","up_down_width","match",5,3,2,1.13163179997355,1.4,1.6,1.6,0.25,0.15,0.3,1.2096448999946,3.05,"Exp1B",-1,-0.1,0.2,1.75,0.573770491803279,0.75,0.3,-0.45,0.245901639344262,0.171428571428571,-0.0744730679156909
"706","up_down_width","initial",6,4,4,1.01392840000335,1.1,0.9,0.5,0.55,0.6,0.25,2.95128310000291,3.85,"Exp1B",0,0.0499999999999999,-0.2,3.3,0.857142857142857,2.2,2.4,0.2,0.571428571428571,0.727272727272727,0.155844155844156
"706","up_down_width","initial",7,3,2,2.56739110001945,1.1,2,0.8,0.25,0.25,0.55,5.61446030001389,2.45,"Exp1B",-1,5.55111512312578e-17,0.9,2.25,0.918367346938775,0.75,0.5,-0.25,0.306122448979592,0.222222222222222,-0.0839002267573695
"706","up_down_width","match",8,3,2,0.838278800016269,1.8,2.6,1,0.25,0.15,0.25,4.13167569998768,3.85,"Exp1B",-1,-0.1,0.8,2.75,0.714285714285714,0.75,0.3,-0.45,0.194805194805195,0.109090909090909,-0.0857142857142857
"706","up_down_width","match",9,5,4,0.667387399997097,0.675,0.8,1.2,0.55,0.7,0.45,2.10752419999335,3.25,"Exp1B",-1,0.15,0.125,3.1,0.953846153846154,2.75,2.8,0.0500000000000007,0.846153846153846,0.903225806451613,0.0570719602977668
"706","up_down_width","match",10,4,4,0.958083699981216,0.6,0.7,1.1,0.55,0.6,0.55,4.4352601999999,2.35,"Exp1B",0,0.05,0.1,2.7,1.14893617021277,2.2,2.4,0.2,0.936170212765957,0.888888888888889,-0.0472813238770684
"706","up_down_width","initial",11,5,5,0.941688399994746,0.9,0.7,0.6,0.55,0.55,0.55,2.37419130001217,4.15,"Exp1B",0,0,-0.2,3.35,0.80722891566265,2.75,2.75,0,0.662650602409638,0.82089552238806,0.158244919978421
"706","up_down_width","initial",12,5,5,0.93873139997595,0.7,0.6,1.2,0.4,0.25,0.4,3.53696950001176,3.2,"Exp1B",0,-0.15,-0.1,2.65,0.828125,2,1.25,-0.75,0.625,0.471698113207547,-0.153301886792453
"706","up_down_width","initial",13,4,5,1.45994770000107,0.7,0.65,0.9,0.4,0.25,0.2,3.03913119999925,2.5,"Exp1B",1,-0.15,-0.0499999999999999,2.85,1.14,1.6,1.25,-0.35,0.64,0.43859649122807,-0.20140350877193
"706","up_down_width","match",14,5,5,0.923726899985923,0.825,1.2,1.2,0.25,0.15,0.25,1.24954730001627,3.55,"Exp1B",0,-0.1,0.375,4.95,1.3943661971831,1.25,0.75,-0.5,0.352112676056338,0.151515151515152,-0.200597524541187
"706","up_down_width","match",15,5,5,1.7507040000055,0.675,0.9,0.9,0.4,0.4,0.45,1.13477740000235,3.1,"Exp1B",0,0,0.225,4,1.29032258064516,2,2,0,0.645161290322581,0.5,-0.145161290322581
"706","up_down_width","initial",16,4,4,0.86732740001753,0.7,1.1,1.1,0.25,0.2,0.35,1.1022665000055,2.35,"Exp1B",0,-0.05,0.4,3.5,1.48936170212766,1,0.8,-0.2,0.425531914893617,0.228571428571429,-0.196960486322189
"706","up_down_width","match",17,4,3,1.38892789999954,0.466666666666667,0.65,1.3,0.25,0.2,0.4,4.60705269998289,1.65,"Exp1B",-1,-0.0499999999999999,0.183333333333333,1.5,0.909090909090909,1,0.6,-0.4,0.606060606060606,0.4,-0.206060606060606
"706","up_down_width","initial",18,3,3,0.984063100011554,0.7,0.75,0.5,0.55,0.55,0.2,3.78776869998546,1.95,"Exp1B",0,-1.11022302462516e-16,0.05,2.05,1.05128205128205,1.65,1.65,-2.22044604925031e-16,0.846153846153846,0.804878048780488,-0.0412757973733584
"706","up_down_width","match",19,5,4,0.9849516999966,0.525,0.6,1,0.4,0.5,0.45,5.92011449998245,2.5,"Exp1B",-1,0.1,0.075,2.3,0.92,2,2,0,0.8,0.869565217391304,0.0695652173913044
"706","up_down_width","initial",20,4,4,1.44432000000961,1.1,0.9,0.7,0.25,0.15,0.2,2.29383579999558,3.55,"Exp1B",0,-0.1,-0.2,2.85,0.802816901408451,1,0.6,-0.4,0.28169014084507,0.210526315789474,-0.0711638250555967
"706","up_down_width","match",21,3,2,1.22339939998346,2.2,2.6,1.6,0.25,0.2,0.4,4.0830081999884,4.65,"Exp1B",-1,-0.0499999999999999,0.4,2.8,0.602150537634409,0.75,0.4,-0.35,0.161290322580645,0.142857142857143,-0.0184331797235023
"706","up_down_width","initial",22,5,4,1.28254409998772,1.1,1.1,0.6,0.55,0.5,0.5,1.97906709997915,4.95,"Exp1B",-1,-0.05,0,3.8,0.767676767676768,2.75,2,-0.75,0.555555555555556,0.526315789473684,-0.0292397660818714
"706","up_down_width","match",23,5,5,0.982716599974083,0.825,1.15,1.3,0.55,0.45,0.25,5.0928045999899,3.85,"Exp1B",0,-0.1,0.325,5.05,1.31168831168831,2.75,2.25,-0.5,0.714285714285714,0.445544554455446,-0.268741159830269
"706","up_down_width","match",25,5,5,1.07913330002339,0.525,0.75,1,0.25,0.25,0.45,2.14736339999945,2.35,"Exp1B",0,5.55111512312578e-17,0.225,3.25,1.38297872340426,1.25,1.25,2.22044604925031e-16,0.531914893617021,0.384615384615385,-0.147299509001637
"706","up_down_width","match",26,3,3,0.955288900004234,1.475,1.35,0.9,0.25,0.2,0.35,3.10811840000679,3.2,"Exp1B",0,-0.05,-0.125,2.9,0.90625,0.75,0.6,-0.15,0.234375,0.206896551724138,-0.0274784482758621
"706","up_down_width","match",27,4,3,1.68838209999376,0.6,0.95,1.1,0.4,0.6,0.4,1.7915648999915,2.2,"Exp1B",-1,0.2,0.35,2.5,1.13636363636364,1.6,1.8,0.2,0.727272727272727,0.72,-0.00727272727272721
"706","up_down_width","initial",29,5,4,0.708378000010271,0.7,0.7,1.3,0.55,0.45,0.45,9.68820319999941,3.35,"Exp1B",-1,-0.1,0,2.55,0.761194029850746,2.75,1.8,-0.95,0.82089552238806,0.705882352941177,-0.115013169446883
"706","up_down_width","match",30,4,4,1.10990700000548,0.733333333333333,0.7,0.7,0.55,0.45,0.3,2.03147449999233,2.75,"Exp1B",0,-0.1,-0.0333333333333333,2.55,0.927272727272727,2.2,1.8,-0.4,0.8,0.705882352941176,-0.0941176470588236
"706","up_down_width","initial",31,3,2,0.931794400006765,0.9,1,0.8,0.55,0.55,0.4,2.15292729999055,2.35,"Exp1B",-1,0,0.1,1.55,0.659574468085106,1.65,1.1,-0.55,0.702127659574468,0.709677419354839,0.00754975978037065
"706","up_down_width","initial",32,3,2,0.876905000011902,1.1,1.3,0.6,0.4,0.55,0.3,2.23476980000851,2.6,"Exp1B",-1,0.15,0.2,1.85,0.711538461538461,1.2,1.1,-0.1,0.461538461538462,0.594594594594595,0.133056133056133
"706","up_down_width","initial",33,5,4,2.93064879998565,0.9,1.4,0.9,0.25,0.2,0.2,2.75655250001,3.85,"Exp1B",-1,-0.05,0.5,4.4,1.14285714285714,1.25,0.8,-0.45,0.324675324675325,0.181818181818182,-0.142857142857143
"706","up_down_width","match",34,3,2,0.97630880001816,2.2,3,1,0.4,0.35,0.25,5.54488329999731,4.8,"Exp1B",-1,-0.05,0.8,3.35,0.697916666666667,1.2,0.7,-0.5,0.25,0.208955223880597,-0.041044776119403
"706","up_down_width","match",35,4,3,1.11617710001883,0.466666666666667,0.65,0.8,0.4,0.55,0.45,1.78662100000656,1.8,"Exp1B",-1,0.15,0.183333333333333,1.85,1.02777777777778,1.6,1.65,0.05,0.888888888888889,0.891891891891892,0.00300300300300294
"706","up_down_width","initial",36,4,4,0.888391100015724,0.9,0.5,0.5,0.25,0.1,0.25,1.43836649999139,2.95,"Exp1B",0,-0.15,-0.4,1.6,0.542372881355932,1,0.4,-0.6,0.338983050847458,0.25,-0.0889830508474576
"706","up_down_width","initial",37,5,5,0.753954699990572,0.9,1,1.2,0.4,0.45,0.3,2.07949210001971,4,"Exp1B",0,0.0499999999999999,0.1,4.45,1.1125,2,2.25,0.25,0.5,0.50561797752809,0.0056179775280899
"706","up_down_width","match",38,4,4,0.782204799994361,0.6,0.8,1.3,0.25,0.3,0.35,2.7491932999983,2.05,"Exp1B",0,0.05,0.2,2.7,1.31707317073171,1,1.2,0.2,0.487804878048781,0.444444444444444,-0.0433604336043361
"706","up_down_width","match",39,5,5,0.813235799985705,0.8625,0.9,1,0.25,0.25,0.45,1.84545079999953,3.7,"Exp1B",0,5.55111512312578e-17,0.0375,3.85,1.04054054054054,1.25,1.25,2.22044604925031e-16,0.337837837837838,0.324675324675325,-0.0131625131625131
"706","up_down_width","initial",40,3,2,0.81114959999104,1.1,1,0.8,0.55,0.55,0.5,2.33826449999469,2.75,"Exp1B",-1,0,-0.1,1.55,0.563636363636364,1.65,1.1,-0.55,0.6,0.709677419354839,0.109677419354839
"706","up_down_width","match",41,3,3,0.88218010001583,2.2,1.65,1,0.55,0.6,0.45,4.79896949999966,4.95,"Exp1B",0,0.05,-0.55,3.9,0.787878787878788,1.65,1.8,0.15,0.333333333333333,0.461538461538462,0.128205128205128
"706","up_down_width","initial",42,5,5,0.785019000002649,0.7,0.9,0.9,0.25,0.2,0.4,1.58154189999914,3.05,"Exp1B",0,-0.0499999999999999,0.2,3.8,1.24590163934426,1.25,1,-0.25,0.409836065573771,0.263157894736842,-0.146678170836928
"706","up_down_width","initial",43,4,4,1.17735509999329,0.7,0.7,0.9,0.55,0.55,0.3,2.85660590001498,2.65,"Exp1B",0,-1.11022302462516e-16,0,2.65,1,2.2,2.2,-4.44089209850063e-16,0.830188679245283,0.830188679245283,-1.11022302462516e-16
"706","up_down_width","initial",44,5,5,1.0060687000223,1.1,0.9,1.1,0.25,0.3,0.2,2.11326990000089,4.65,"Exp1B",0,0.05,-0.2,3.9,0.838709677419355,1.25,1.5,0.25,0.268817204301075,0.384615384615385,0.115798180314309
"706","up_down_width","initial",45,4,4,0.866263700008858,0.9,1.2,0.3,0.4,0.25,0.25,3.72692799998913,3.1,"Exp1B",0,-0.15,0.3,3.85,1.24193548387097,1.6,1,-0.6,0.516129032258065,0.25974025974026,-0.256388772517805
"706","up_down_width","match",46,3,3,0.83292379998602,1.4,1.4,1.2,0.55,0.45,0.45,2.58712630000082,3.35,"Exp1B",0,-0.1,0,3.25,0.970149253731343,1.65,1.35,-0.3,0.492537313432836,0.415384615384615,-0.0771526980482204
"706","up_down_width","initial",47,4,4,0.805538999993587,1.1,1.4,0.5,0.4,0.45,0.45,2.2277052999998,3.7,"Exp1B",0,0.05,0.3,4.65,1.25675675675676,1.6,1.8,0.2,0.432432432432432,0.387096774193548,-0.045335658238884
"706","up_down_width","match",48,3,3,0.877791400009301,1.8,2.1,0.5,0.55,0.45,0.45,8.7295495000144,4.15,"Exp1B",0,-0.1,0.3,4.65,1.12048192771084,1.65,1.35,-0.3,0.397590361445783,0.290322580645161,-0.107267780800622
"706","up_down_width","initial",49,3,2,0.991915399994468,0.9,1.5,1.6,0.25,0.2,0.45,2.34325929998886,2.05,"Exp1B",-1,-0.0499999999999999,0.6,1.7,0.829268292682927,0.75,0.4,-0.35,0.365853658536585,0.235294117647059,-0.130559540889527
"706","up_down_width","initial",50,5,5,0.914884700003313,1.1,0.85,0.8,0.4,0.35,0.35,2.58375990000786,4.8,"Exp1B",0,-0.05,-0.25,3.75,0.78125,2,1.75,-0.25,0.416666666666667,0.466666666666667,0.05
"706","up_down_width","match",51,5,5,2.60436480000499,0.675,0.7,0.7,0.25,0.2,0.55,2.66664009998203,2.95,"Exp1B",0,-0.0499999999999999,0.0249999999999999,3,1.01694915254237,1.25,1,-0.25,0.423728813559322,0.333333333333333,-0.0903954802259885
"706","up_down_width","match",52,3,2,1.20907159999479,1.8,2,0.6,0.4,0.35,0.35,3.89234489999944,4,"Exp1B",-1,-0.05,0.2,2.35,0.5875,1.2,0.7,-0.5,0.3,0.297872340425532,-0.00212765957446814
"707","up_down_width","initial",1,3,2,1.60502990003442,0.9,1.1,1.4,0.55,0.55,0.55,2.27028629998676,2.35,"Exp1B",-1,0,0.2,1.65,0.702127659574468,1.65,1.1,-0.55,0.702127659574468,0.666666666666667,-0.0354609929078015
"707","up_down_width","match",2,3,2,1.47312620002776,2.2,2.4,0.8,0.55,0.5,0.5,4.14253650000319,4.95,"Exp1B",-1,-0.05,0.2,2.9,0.585858585858586,1.65,1,-0.65,0.333333333333333,0.344827586206897,0.0114942528735632
"707","up_down_width","match",3,3,2,1.47303200000897,2.2,2.3,1.4,0.25,0.2,0.2,3.19971250003437,4.65,"Exp1B",-1,-0.05,0.0999999999999996,2.5,0.537634408602151,0.75,0.4,-0.35,0.161290322580645,0.16,-0.00129032258064515
"707","up_down_width","initial",4,3,2,1.40499060001457,0.7,1.4,1.4,0.25,0.25,0.25,2.28765479999129,1.65,"Exp1B",-1,0,0.7,1.65,1,0.75,0.5,-0.25,0.454545454545455,0.303030303030303,-0.151515151515152
"707","up_down_width","match",5,4,3,2.62499989999924,0.6,0.95,1.2,0.4,0.4,0.2,6.89801750000333,2.2,"Exp1B",-1,-5.55111512312578e-17,0.35,2.3,1.04545454545455,1.6,1.2,-0.4,0.727272727272727,0.521739130434783,-0.205533596837945
"707","up_down_width","match",6,3,3,1.43436549999751,1.8,1.65,1.3,0.25,0.25,0.4,3.35067979997257,3.85,"Exp1B",0,5.55111512312578e-17,-0.15,3.55,0.922077922077922,0.75,0.75,2.22044604925031e-16,0.194805194805195,0.211267605633803,0.0164624108286081
"707","up_down_width","initial",7,4,3,1.30677070003003,0.9,1.35,1.2,0.25,0.3,0.55,5.58814520004671,2.95,"Exp1B",-1,0.05,0.45,3,1.01694915254237,1,0.9,-0.0999999999999999,0.338983050847458,0.3,-0.0389830508474576
"707","up_down_width","match",8,5,5,1.68278339999961,0.825,1,1.3,0.25,0.2,0.4,6.69751099997666,3.55,"Exp1B",0,-0.0499999999999999,0.175,4.2,1.1830985915493,1.25,1,-0.25,0.352112676056338,0.238095238095238,-0.1140174379611
"707","up_down_width","initial",9,3,3,1.20610180002404,1.1,1.1,0.7,0.25,0.15,0.2,8.080728299974,2.45,"Exp1B",0,-0.1,0,2.35,0.959183673469388,0.75,0.45,-0.3,0.306122448979592,0.191489361702128,-0.114633087277464
"707","up_down_width","initial",10,5,5,1.73268479999388,0.7,0.8,0.6,0.4,0.45,0.45,3.55762689997209,3.2,"Exp1B",0,0.05,0.1,3.65,1.140625,2,2.25,0.25,0.625,0.616438356164383,-0.00856164383561653
"707","up_down_width","match",11,3,3,1.16861100000096,1.4,0.95,0.9,0.55,0.4,0.25,3.70701369998278,3.35,"Exp1B",0,-0.15,-0.45,2.3,0.686567164179104,1.65,1.2,-0.45,0.492537313432836,0.521739130434783,0.0292018170019467
"707","up_down_width","match",12,5,5,1.77582199999597,0.525,0.85,1,0.25,0.3,0.3,2.0203394999844,2.35,"Exp1B",0,0.05,0.325,3.7,1.57446808510638,1.25,1.5,0.25,0.531914893617021,0.405405405405405,-0.126509488211616
"707","up_down_width","match",13,3,3,1.11414369998965,1.475,0.95,0.5,0.25,0.25,0.4,6.87144180003088,3.2,"Exp1B",0,5.55111512312578e-17,-0.525,2.15,0.671875,0.75,0.75,2.22044604925031e-16,0.234375,0.348837209302326,0.114462209302326
"707","up_down_width","match",14,3,3,1.2989156000549,1.8,1.45,1,0.4,0.4,0.25,5.2549929000088,4,"Exp1B",0,-5.55111512312578e-17,-0.35,3.3,0.825,1.2,1.2,-2.22044604925031e-16,0.3,0.363636363636364,0.0636363636363636
"707","up_down_width","match",15,5,5,1.74238050001441,0.8625,1.1,1.3,0.25,0.25,0.55,5.60289009998087,3.7,"Exp1B",0,5.55111512312578e-17,0.2375,4.65,1.25675675675676,1.25,1.25,2.22044604925031e-16,0.337837837837838,0.268817204301075,-0.0690206335367625
"707","up_down_width","initial",16,4,4,1.84760590002406,0.7,0.7,0.6,0.25,0.4,0.55,4.45703390002018,2.35,"Exp1B",0,0.15,0,2.5,1.06382978723404,1,1.6,0.6,0.425531914893617,0.64,0.214468085106383
