amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_length_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,posx,setsize_cobdi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,response,starting_width_deg,starting_space_deg,response_width_degree,response_spacing_degree,response_width_pixel,response_spacing_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_4.started,key_resp_2.started,text_2.started,key_resp_2.keys,key_resp_2.rt,adjusting.started,next.keys,next.rt,text_control2.started,key_resp.started,key_resp.corr,text_bye.started,text_bye.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,27,27,2,,,,,,,,,,,,num_3,1.6366593001876026,num_3,0.3,0.8,0.5499999999999999,0.9,21.01303,34.38495,return,7.778397700050846,,,,,,,,,,,,,,,,,716,19,male,up_down_width,2024-10-24_13h08.56.122,exp1,2023.1.0,59.97537416124552,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,28,28,17,,,,,,,,,,,,num_4,9.662586700171232,num_4,0.25,0.8,0.6,1.0,22.9233,38.2055,return,8.938490099972114,,,,,,,,,,,,,,,,,716,19,male,up_down_width,2024-10-24_13h08.56.122,exp1,2023.1.0,59.97537416124552,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,29,29,32,,,,,,,,,,,,num_3,1.8202333999797702,num_3,0.25,1.1,0.49999999999999994,1.1,19.10275,42.02605,return,11.057471900247037,,,,,,,,,,,,,,,,,716,19,male,up_down_width,2024-10-24_13h08.56.122,exp1,2023.1.0,59.97537416124552,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,30,30,22,,,,,,,,,,,,num_8,6.907179100206122,num_8,0.45,1.3,0.35000000000000003,0.6,13.37193,22.9233,return,17.01156280003488,,,,,,,,,,,,,,,,,716,19,male,up_down_width,2024-10-24_13h08.56.122,exp1,2023.1.0,59.97537416124552,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,31,31,48,,,,,,,,,,,,num_7,3.559149700216949,num_7,0.5,0.8,0.35000000000000003,0.6,13.37193,22.9233,return,10.00272830016911,,,,,,,,,,,,,,,,,716,19,male,up_down_width,2024-10-24_13h08.56.122,exp1,2023.1.0,59.97537416124552,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,32,32,5,,,,,,,,,,,,num_3,2.6440083000343293,num_3,0.45,0.5,0.5,0.95,19.10275,36.29523,return,8.232382999965921,,,,,,,,,,,,,,,,,716,19,male,up_down_width,2024-10-24_13h08.56.122,exp1,2023.1.0,59.97537416124552,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,33,33,6,,,,,,,,,,,,num_3,1.5214757001958787,num_3,0.2,1.2,0.6,1.15,22.9233,43.93633,return,10.01832490018569,,,,,,,,,,,,,,,,,716,19,male,up_down_width,2024-10-24_13h08.56.122,exp1,2023.1.0,59.97537416124552,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,34,34,18,,,,,,,,,,,,num_5,4.726772000081837,num_5,0.3,0.4,0.49999999999999994,0.9,19.10275,34.38495,return,11.54075470007956,,,,,,,,,,,,,,,,,716,19,male,up_down_width,2024-10-24_13h08.56.122,exp1,2023.1.0,59.97537416124552,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,35,35,39,,,,,,,,,,,,num_4,2.9188180002383888,num_4,0.2,0.9,0.39999999999999997,0.8,15.2822,30.5644,return,12.764338600216433,,,,,,,,,,,,,,,,,716,19,male,up_down_width,2024-10-24_13h08.56.122,exp1,2023.1.0,59.97537416124552,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,36,36,15,,,,,,,,,,,,num_4,2.655940900091082,num_4,0.3,0.9,0.44999999999999996,1.0,17.19248,38.2055,return,9.3968503002543,,,,,,,,,,,,,,,,,716,19,male,up_down_width,2024-10-24_13h08.56.122,exp1,2023.1.0,59.97537416124552,
