"participant","stim_length","amount","center_to_center","w","trial_type","loop.thisN","response","key_resp.rt","starting_width_deg","starting_space_deg","response_width_degree","response_spacing_degree","next_5.rt","resp_group"
901,1.4,3,0.5,0.4,"initial",6,3,1.27996369999892,0.4,1.3,0.45,0.75,5.4444455000048,"left_right_width"
901,1.9,4,0.5,0.4,"initial",7,3,2.19518819999939,0.55,0.9,0.55,0.9,1.04890540000633,"left_right_width"
901,1.4,3,0.5,0.4,"initial",8,3,1.87385259999428,0.25,0.9,0.35,0.65,3.47641940000176,"left_right_width"
901,2.4,5,0.5,0.4,"initial",9,4,2.04958859999897,0.35,0.7,0.4,0.7,3.19628289999673,"left_right_width"
901,1.4,3,0.5,0.4,"initial",10,3,1.25915849999001,0.2,0.5,0.3,0.65,3.74771870000404,"left_right_width"
901,1.9,4,0.5,0.4,"initial",11,3,1.53932480000367,0.35,0.5,0.5,0.65,2.73844510001072,"left_right_width"
901,1.9,4,0.5,0.4,"initial",12,3,1.97910450000199,0.4,1.2,0.55,0.85,4.42646869999589,"left_right_width"
901,1.4,3,0.5,0.4,"initial",13,2,2.27517410001019,0.35,0.4,0.4,0.6,3.99796700000297,"left_right_width"
901,1.9,4,0.5,0.4,"initial",14,3,1.66205909999553,0.45,0.7,0.45,0.7,1.81368769999244,"left_right_width"
901,1.4,3,0.5,0.4,"initial",15,2,1.70439569999871,0.45,1.2,0.45,0.7,2.30756560000009,"left_right_width"
901,2.4,5,0.5,0.4,"initial",16,4,1.43799020000733,0.4,1,0.45,0.7,3.0986058999988,"left_right_width"
901,2.4,5,0.5,0.4,"initial",17,5,1.76945010000782,0.4,1,0.45,0.65,3.08984689999488,"left_right_width"
901,2.4,5,0.5,0.4,"initial",18,4,1.82173979999789,0.5,0.9,0.55,0.8,1.79088729999785,"left_right_width"
901,2.4,5,0.5,0.4,"initial",19,4,1.49307370001043,0.4,0.7,0.4,0.7,3.98803900000348,"left_right_width"
901,1.9,4,0.5,0.4,"initial",20,3,1.67377049999777,0.35,0.9,0.45,0.75,3.74610829999438,"left_right_width"
901,1.9,4,0.5,0.4,"initial",21,3,2.15178399998695,0.35,1.2,0.5,0.8,4.22166400001151,"left_right_width"
901,1.9,4,0.5,0.4,"initial",22,3,1.18860959999438,0.45,0.9,0.4,0.55,3.72304769999755,"left_right_width"
901,2.4,5,0.5,0.4,"initial",23,5,1.55278359999647,0.25,1.3,0.45,0.7,4.4975615000003,"left_right_width"
901,1.4,3,0.5,0.4,"initial",24,2,1.3269358999969,0.25,0.8,0.45,0.7,2.05301560000225,"left_right_width"
901,2.4,5,0.5,0.4,"initial",25,4,1.42206440000155,0.2,1.1,0.5,0.8,3.35842970000522,"left_right_width"
901,2.4,5,0.5,0.4,"initial",26,4,0.916216400000849,0.4,1.1,0.5,0.8,1.65514299999631,"left_right_width"
901,1.9,4,0.5,0.4,"initial",27,3,1.25250250000681,0.35,1.1,0.45,0.75,2.69066870000097,"left_right_width"
901,1.4,3,0.5,0.4,"initial",28,2,0.882833900002879,0.5,0.8,0.5,0.8,1.01843579999695,"left_right_width"
901,1.9,4,0.5,0.4,"initial",29,3,1.32585760000802,0.35,0.9,0.4,0.85,1.57165969999915,"left_right_width"
901,1.4,3,0.5,0.4,"initial",30,2,1.14714529999765,0.35,0.8,0.5,0.8,1.48520100000314,"left_right_width"
901,1.9,4,0.5,0.4,"initial",31,3,1.75909089999914,0.55,0.8,0.55,0.9,2.29088729999785,"left_right_width"
901,1.9,4,0.5,0.4,"initial",32,3,1.12338240000827,0.25,1.3,0.6,0.8,4.22950909999781,"left_right_width"
901,2.4,5,0.5,0.4,"initial",33,4,1.09093489999941,0.25,0.5,0.5,0.7,4.07004910000251,"left_right_width"
901,2.4,5,0.5,0.4,"initial",34,4,1.73865510000905,0.45,0.6,0.45,0.8,2.20426399999997,"left_right_width"
901,1.4,3,0.5,0.4,"initial",35,2,1.16504389999318,0.3,0.8,0.45,0.8,1.51258929999312,"left_right_width"
901,1.9,4,0.5,0.4,"initial",36,3,1.21353129998897,0.45,0.7,0.4,0.6,3.71959549999156,"left_right_width"
901,2.4,5,0.5,0.4,"initial",37,4,1.04079279999132,0.45,1.3,0.55,0.9,5.92661269998644,"left_right_width"
901,1.4,3,0.5,0.4,"initial",38,2,0.969818300000043,0.35,1.6,0.45,0.7,2.65126859999145,"left_right_width"
901,1.4,3,0.5,0.4,"initial",39,2,1.00747900000715,0.2,0.6,0.3,0.6,1.4387199000048,"left_right_width"
901,1.4,3,0.5,0.4,"initial",40,2,0.932850099998177,0.35,0.8,0.5,0.8,0.907648399996106,"left_right_width"
901,2.4,5,0.5,0.4,"initial",41,4,1.11212569999043,0.5,0.9,0.65,1,1.70288510000682,"left_right_width"
901,2.4,5,0.5,0.4,"initial",42,4,0.935917399998289,0.3,0.6,0.35,0.5,1.98352529999102,"left_right_width"
901,1.4,3,0.5,0.4,"initial",43,2,0.982836700000917,0.25,1.4,0.45,0.8,2.24945149999985,"left_right_width"
901,1.9,4,0.5,0.4,"initial",44,3,1.6112148000102,0.45,1.3,0.55,0.8,3.49821800000791,"left_right_width"
901,1.9,4,0.5,0.4,"initial",45,3,0.911512500009849,0.45,0.9,0.5,0.85,2.24671510000189,"left_right_width"
901,1.4,3,0.5,0.4,"initial",46,2,0.872821700002532,0.3,0.8,0.45,0.7,1.32902900000045,"left_right_width"
901,1.4,3,0.5,0.4,"initial",47,2,0.901822899992112,0.45,1,0.5,0.8,1.98043270000198,"left_right_width"
901,1.9,4,0.5,0.4,"initial",48,3,0.864042600005632,0.45,0.7,0.45,0.7,0.952497699996457,"left_right_width"
901,2.4,5,0.5,0.4,"initial",49,4,0.982668199998443,0.2,1.3,0.5,0.8,3.27870669998811,"left_right_width"
901,2.4,5,0.5,0.4,"initial",50,4,1.43248279999534,0.25,1.2,0.45,0.8,2.49496450000152,"left_right_width"
901,2.4,5,0.5,0.4,"initial",51,4,1.84470119999605,0.45,0.6,0.45,0.6,0.869723800002248,"left_right_width"
901,1.4,3,0.5,0.4,"initial",52,2,1.04914139999892,0.45,1.6,0.45,0.7,2.33068600000115,"left_right_width"
901,2.4,5,0.5,0.4,"initial",53,4,0.968614500001422,0.25,1.1,0.55,0.8,2.79474450000271,"left_right_width"
901,2.35,3,0.9,0.55,"initial",0,3,1.39546069999051,0.5,0.9,0.55,1.1,4.21279040000809,"left_right_width"
901,4.15,5,0.9,0.55,"initial",1,4,2.04326529998798,0.4,1.2,0.55,1.5,4.71332749999419,"left_right_width"
901,4.15,5,0.9,0.55,"initial",2,4,1.20605010000872,0.2,1.1,0.5,1.5,2.79380250000395,"left_right_width"
901,2.35,3,0.9,0.55,"initial",3,3,1.09361549999448,0.3,1.2,0.55,1.35,2.05619439999282,"left_right_width"
901,4.15,5,0.9,0.55,"initial",4,4,0.873898099991493,0.2,1.1,0.65,1.6,2.80495320000045,"left_right_width"
901,4.15,5,0.9,0.55,"initial",5,4,1.36843839999347,0.3,1,0.55,1.3,1.83607180000399,"left_right_width"
901,3.25,4,0.9,0.55,"initial",6,4,1.29011260000698,0.4,0.8,0.5,1.2,1.5098650999862,"left_right_width"
901,2.35,3,0.9,0.55,"initial",7,2,0.792496400012169,0.4,1.2,0.5,1.5,1.55648980000115,"left_right_width"
901,3.25,4,0.9,0.55,"initial",8,3,0.899331399996299,0.25,0.5,0.5,1.25,4.05784550000681,"left_right_width"
901,2.35,3,0.9,0.55,"initial",9,2,0.862022399989655,0.4,1.6,0.6,1.6,1.2105326000019,"left_right_width"
901,4.15,5,0.9,0.55,"initial",10,4,0.929295000009006,0.25,1,0.55,1.3,2.57155409999541,"left_right_width"
901,4.15,5,0.9,0.55,"initial",11,5,1.31312880000041,0.55,1.3,0.55,1.3,1.20580840000184,"left_right_width"
901,2.35,3,0.9,0.55,"initial",12,2,1.10843670000031,0.4,1,0.5,1.3,2.54757879998942,"left_right_width"
901,4.15,5,0.9,0.55,"initial",13,4,0.979866699999548,0.3,1.2,0.55,1.5,2.04413879998901,"left_right_width"
901,4.15,5,0.9,0.55,"initial",14,4,0.862129900007858,0.25,0.7,0.6,1.4,3.09483210000326,"left_right_width"
901,3.25,4,0.9,0.55,"initial",15,3,0.935416499996791,0.55,1.3,0.55,1.4,1.40420289999747,"left_right_width"
901,2.35,3,0.9,0.55,"initial",16,2,1.01742170000216,0.45,1,0.6,1.5,2.13844980001159,"left_right_width"
901,2.35,3,0.9,0.55,"initial",17,2,0.845374500000617,0.2,0.8,0.55,1.4,2.80482039999333,"left_right_width"
901,4.15,5,0.9,0.55,"initial",18,4,0.898906899994472,0.35,1,0.6,1.5,2.18495310000435,"left_right_width"
901,4.15,5,0.9,0.55,"initial",19,4,1.25808319999487,0.4,0.7,0.65,1.5,2.57515050000802,"left_right_width"
901,2.35,3,0.9,0.55,"initial",20,2,0.780782500005444,0.2,0.4,0.55,1.1,4.49261539999861,"left_right_width"
901,4.15,5,0.9,0.55,"initial",21,4,0.82060000000638,0.2,0.3,0.6,1.5,4.33564160000242,"left_right_width"
901,2.35,3,0.9,0.55,"initial",22,2,0.943516600003932,0.35,0.4,0.6,1.4,2.94342419999884,"left_right_width"
901,3.25,4,0.9,0.55,"initial",23,3,1.03257599999779,0.45,0.5,0.65,1.4,4.26776029999019,"left_right_width"
901,3.25,4,0.9,0.55,"initial",24,3,0.715939999994589,0.3,0.8,0.6,1.3,2.50714129999687,"left_right_width"
901,3.25,4,0.9,0.55,"initial",25,3,0.882571800000733,0.2,0.9,0.6,1.3,3.24474540000665,"left_right_width"
901,2.35,3,0.9,0.55,"initial",26,2,0.749724699999206,0.35,0.4,0.6,1.3,2.47454549999384,"left_right_width"
901,2.35,3,0.9,0.55,"initial",27,2,0.845753300003707,0.5,0.8,0.5,1.3,1.08219749999989,"left_right_width"
901,3.25,4,0.9,0.55,"initial",28,3,0.873326100001577,0.45,0.6,0.55,1.1,2.721627299994,"left_right_width"
901,3.25,4,0.9,0.55,"initial",29,3,0.904070699994918,0.25,0.8,0.6,1.35,3.21408259999589,"left_right_width"
901,4.15,5,0.9,0.55,"initial",30,4,0.901549900008831,0.3,1.2,0.7,1.5,2.65650810000079,"left_right_width"
901,4.15,5,0.9,0.55,"initial",31,5,0.996133699998609,0.25,1.2,0.65,1.45,3.05946279999625,"left_right_width"
901,2.35,3,0.9,0.55,"initial",32,2,0.745937700005015,0.2,0.8,0.6,1.4,4.28243219999422,"left_right_width"
901,2.35,3,0.9,0.55,"initial",33,2,0.728701900006854,0.55,1.4,0.55,1.3,1.3350197999971,"left_right_width"
901,2.35,3,0.9,0.55,"initial",34,2,0.79228239999793,0.2,0.6,0.5,1.2,2.35975660000986,"left_right_width"
901,3.25,4,0.9,0.55,"initial",35,3,0.865534099997603,0.5,0.7,0.55,1.1,2.39582329998666,"left_right_width"
901,3.25,4,0.9,0.55,"initial",36,3,0.946616199988057,0.4,0.7,0.55,1.1,2.07967910000298,"left_right_width"
901,3.25,4,0.9,0.55,"initial",37,3,0.74135810000007,0.45,1.2,0.6,1.3,1.84514749998925,"left_right_width"
901,3.25,4,0.9,0.55,"initial",38,3,0.818892100010999,0.3,0.5,0.45,1.05,2.50624889999744,"left_right_width"
901,3.25,4,0.9,0.55,"initial",39,3,0.832808900013333,0.5,1.1,0.65,1.25,1.53432619999512,"left_right_width"
901,3.25,4,0.9,0.55,"initial",40,4,1.0480785999971,0.2,0.7,0.55,1,3.43143120000605,"left_right_width"
901,3.25,4,0.9,0.55,"initial",41,3,1.25461199998972,0.4,1.1,0.6,1.15,1.56694720000087,"left_right_width"
901,2.35,3,0.9,0.55,"initial",42,2,1.08525390000432,0.5,1.6,0.8,1.6,2.5119820000109,"left_right_width"
901,4.15,5,0.9,0.55,"initial",43,4,0.818548299997929,0.3,1.3,0.75,1.4,3.80419119998987,"left_right_width"
901,4.15,5,0.9,0.55,"initial",44,4,1.35617800000182,0.35,0.9,0.65,1.2,1.88899619999574,"left_right_width"
901,4.15,5,0.9,0.55,"initial",45,4,0.94475809999858,0.3,0.6,0.65,1.2,4.65972689999035,"left_right_width"
901,4.15,5,0.9,0.55,"initial",46,4,0.824587299997802,0.4,0.5,0.65,1.3,2.61544829999912,"left_right_width"
901,2.35,3,0.9,0.55,"initial",47,2,0.804651500002365,0.55,1.2,0.65,1.4,1.47511769999983,"left_right_width"
901,3.25,4,0.9,0.55,"initial",48,3,1.06594099999347,0.5,1.1,0.6,1.2,1.659945899999,"left_right_width"
901,2.35,3,0.9,0.55,"initial",49,2,0.676304499997059,0.4,1.6,0.7,1.4,3.11078249999264,"left_right_width"
901,3.25,4,0.9,0.55,"initial",50,3,0.925878599999123,0.3,1.2,0.65,1.2,1.85833190000267,"left_right_width"
901,4.15,5,0.9,0.55,"initial",51,4,0.918412200000603,0.45,1.1,0.75,1.5,2.20492399999057,"left_right_width"
901,2.35,3,0.9,0.55,"initial",52,2,0.757757399987895,0.2,0.6,0.55,1.2,2.83766189999005,"left_right_width"
901,3.25,4,0.9,0.55,"initial",53,3,0.797429799989914,0.35,1,0.7,1.3,3.08178500000213,"left_right_width"
901,1.25,3,0.5,0.25,"initial",0,2,1.24757369999134,0.4,1.4,0.25,0.6,2.84362230000261,"left_right_width"
901,2.25,5,0.5,0.25,"initial",1,4,1.04876140000124,0.2,1,0.2,0.6,1.63051109999651,"left_right_width"
901,1.75,4,0.5,0.25,"initial",2,3,0.810116199994809,0.25,0.6,0.25,0.55,0.884066999991774,"left_right_width"
901,1.75,4,0.5,0.25,"initial",3,3,0.843968100001803,0.4,0.9,0.15,0.65,3.33335230000375,"left_right_width"
901,2.25,5,0.5,0.25,"initial",4,4,1.36562939999567,0.5,0.6,0.2,0.6,7.60835650000081,"left_right_width"
901,1.75,4,0.5,0.25,"initial",5,3,0.830379899998661,0.3,0.5,0.2,0.55,1.9133046999923,"left_right_width"
901,1.75,4,0.5,0.25,"initial",6,3,1.02083449999918,0.35,0.8,0.2,0.75,1.56742999999551,"left_right_width"
901,1.25,3,0.5,0.25,"initial",7,2,0.816591299997526,0.4,1.6,0.15,0.6,2.94264239999757,"left_right_width"
901,1.25,3,0.5,0.25,"initial",8,3,1.42102629999863,0.2,0.3,0.15,0.6,1.8552314999979,"left_right_width"
901,1.25,3,0.5,0.25,"initial",9,2,0.965264200000092,0.55,1.2,0.15,0.6,3.14881060000334,"left_right_width"
901,2.25,5,0.5,0.25,"initial",10,4,0.91855289999512,0.25,1.3,0.15,0.6,2.63826160000463,"left_right_width"
901,1.75,4,0.5,0.25,"initial",11,3,0.801351400004933,0.3,0.4,0.1,0.55,1.86478949998855,"left_right_width"
901,2.25,5,0.5,0.25,"initial",12,4,0.92967180001142,0.5,1.2,0.1,0.6,2.49141619999136,"left_right_width"
901,1.75,4,0.5,0.25,"initial",13,3,0.816172300008475,0.55,0.6,0.15,0.65,2.03707000000577,"left_right_width"
901,1.25,3,0.5,0.25,"initial",14,2,0.949059100006707,0.5,0.6,0.15,0.7,1.61388780000561,"left_right_width"
901,2.25,5,0.5,0.25,"initial",15,4,0.916289999993751,0.5,0.7,0.1,0.7,1.96778320000158,"left_right_width"
901,2.25,5,0.5,0.25,"initial",16,4,1.19448579999153,0.45,1,0.15,0.6,3.78097479999997,"left_right_width"
901,1.25,3,0.5,0.25,"initial",17,2,2.19733590001124,0.3,0.8,0.2,0.6,1.276423599993,"left_right_width"
901,2.25,5,0.5,0.25,"initial",18,4,0.886408799997298,0.2,1.3,0.15,0.7,4.22635589999845,"left_right_width"
901,2.25,5,0.5,0.25,"initial",19,4,0.869436000008136,0.55,1.1,0.15,0.7,2.6427948000055,"left_right_width"
901,1.25,3,0.5,0.25,"initial",20,3,1.31415339998784,0.2,0.6,0.2,0.6,0.902759499993408,"left_right_width"
901,1.25,3,0.5,0.25,"initial",21,3,1.26331490000302,0.25,0.6,0.15,0.65,2.8703233999986,"left_right_width"
901,1.25,3,0.5,0.25,"initial",22,3,1.47654359998705,0.2,0.7,0.2,0.7,0.630311499990057,"left_right_width"
901,1.25,3,0.5,0.25,"initial",23,3,1.15390019999177,0.4,1.2,0.1,0.8,3.07352089999767,"left_right_width"
901,2.25,5,0.5,0.25,"initial",24,5,1.64528850000352,0.55,0.6,0.1,0.6,2.85199460000149,"left_right_width"
901,1.25,3,0.5,0.25,"initial",25,2,0.815917200001422,0.45,1.2,0.1,0.9,2.58560109999962,"left_right_width"
901,2.25,5,0.5,0.25,"initial",26,4,1.23631040001055,0.5,0.9,0.15,0.7,2.58897270000307,"left_right_width"
901,1.25,3,0.5,0.25,"initial",27,2,0.739513400010765,0.35,1.2,0.15,0.9,1.66287519999605,"left_right_width"
901,2.25,5,0.5,0.25,"initial",28,4,1.0554254000017,0.2,0.3,0.15,0.8,1.77605770000082,"left_right_width"
901,1.75,4,0.5,0.25,"initial",29,3,1.71589590000804,0.4,0.8,0.15,0.8,3.40555939999467,"left_right_width"
901,1.75,4,0.5,0.25,"initial",30,3,1.16498570000113,0.3,0.5,0.2,0.75,3.19477180000104,"left_right_width"
901,1.75,4,0.5,0.25,"initial",31,4,1.43473449999874,0.55,0.8,0.15,0.7,5.7914574000024,"left_right_width"
901,1.25,3,0.5,0.25,"initial",32,2,0.934363699998357,0.55,1.2,0.15,0.8,3.64659160000156,"left_right_width"
901,1.75,4,0.5,0.25,"initial",33,3,0.746410699997796,0.45,0.8,0.15,0.8,2.11969569999201,"left_right_width"
901,2.25,5,0.5,0.25,"initial",34,4,0.85612250000122,0.45,1,0.15,0.8,2.14407530000608,"left_right_width"
901,1.75,4,0.5,0.25,"initial",35,3,0.808052899999893,0.5,0.8,0.15,0.8,1.79557729999942,"left_right_width"
901,1.75,4,0.5,0.25,"initial",36,3,0.801211700003478,0.3,0.9,0.15,0.8,2.3171105000074,"left_right_width"
901,1.75,4,0.5,0.25,"initial",37,3,0.893360099988058,0.35,1,0.15,0.95,2.00453190000553,"left_right_width"
901,1.25,3,0.5,0.25,"initial",38,2,0.827001900004689,0.4,0.6,0.15,0.7,1.98756280000089,"left_right_width"
901,1.25,3,0.5,0.25,"initial",39,2,0.848350599990226,0.2,1.6,0.2,1.1,2.4562525999936,"left_right_width"
901,2.25,5,0.5,0.25,"initial",40,4,0.834194800001569,0.5,1.2,0.15,0.7,2.76773409999441,"left_right_width"
901,1.75,4,0.5,0.25,"initial",41,4,0.964575599995442,0.3,0.6,0.15,0.8,1.89689790000557,"left_right_width"
901,2.25,5,0.5,0.25,"initial",42,5,1.55642049999733,0.3,1.1,0.1,0.75,2.86534560000291,"left_right_width"
901,1.75,4,0.5,0.25,"initial",43,3,0.880195399993681,0.3,0.9,0.15,0.8,1.35460999999486,"left_right_width"
901,2.25,5,0.5,0.25,"initial",44,4,0.744028699991759,0.25,1.3,0.15,0.7,3.04636569999275,"left_right_width"
901,2.25,5,0.5,0.25,"initial",45,5,1.07288950000657,0.25,0.8,0.1,0.7,2.11144979999517,"left_right_width"
901,2.25,5,0.5,0.25,"initial",46,5,1.20284600000014,0.2,1.3,0.1,0.7,2.81399169999349,"left_right_width"
901,1.25,3,0.5,0.25,"initial",47,2,0.713105199989513,0.45,1,0.15,0.8,6.88673720000952,"left_right_width"
901,1.75,4,0.5,0.25,"initial",48,3,0.745486300002085,0.35,1.1,0.15,0.85,2.05680809999467,"left_right_width"
901,1.25,3,0.5,0.25,"initial",49,1,0.551914299998316,0.3,NA,0.2,NA,7.30693809999502,"left_right_width"
901,1.25,3,0.5,0.25,"initial",50,2,0.782797000007122,0.25,1,0.2,0.8,2.85425780000514,"left_right_width"
901,1.75,4,0.5,0.25,"initial",51,3,0.949565299990354,0.2,0.5,0.15,0.75,2.43983879999723,"left_right_width"
901,2.25,5,0.5,0.25,"initial",52,4,0.815629299991997,0.3,0.9,0.15,0.8,2.25403229999938,"left_right_width"
901,1.75,4,0.5,0.25,"initial",53,3,0.791445800001384,0.4,0.7,0.15,0.75,2.43404310000187,"left_right_width"
901,1.9,4,0.5,0.4,"initial",0,2,3.26950759999454,0.2,1.6,0.8,0.9,5.36265140000614,"left_right_width"
901,1.4,3,0.5,0.4,"initial",1,2,0.824977199998102,0.25,0.8,0.6,0.8,1.81405329999689,"left_right_width"
901,1.4,3,0.5,0.4,"initial",2,2,0.718638699996518,0.3,0.6,0.5,0.6,1.37655620000442,"left_right_width"
901,1.9,4,0.5,0.4,"initial",3,2,1.43533399999433,0.45,0.8,0.85,1.1,3.19228639999346,"left_right_width"
901,1.4,3,0.5,0.4,"initial",4,2,0.746404899997287,0.35,0.6,0.5,0.7,1.76849849999417,"left_right_width"
901,1.9,4,0.5,0.4,"initial",5,2,0.768826499988791,0.45,0.6,0.8,1,2.95441259999643,"left_right_width"
901,1.9,4,0.5,0.4,"initial",6,2,0.728581300005317,0.35,0.6,0.65,0.8,3.06582590000471,"left_right_width"
901,2.4,5,0.5,0.4,"initial",7,3,0.784135800000513,0.25,1.2,0.8,1,3.7238834000018,"left_right_width"
901,2.4,5,0.5,0.4,"initial",8,4,1.06454719998874,0.2,1.3,0.65,0.8,3.45101000000432,"left_right_width"
901,1.9,4,0.5,0.4,"initial",9,3,0.746767899996485,0.4,0.8,0.65,0.75,2.22036449999723,"left_right_width"
901,1.4,3,0.5,0.4,"initial",10,2,0.645414200000232,0.45,0.8,0.5,0.6,1.32272970001213,"left_right_width"
901,1.4,3,0.5,0.4,"initial",11,2,0.72913900000276,0.25,0.8,0.5,0.7,2.57103049999569,"left_right_width"
901,1.9,4,0.5,0.4,"initial",12,3,0.817796099989209,0.3,0.8,0.55,0.65,2.44770720000088,"left_right_width"
901,1.9,4,0.5,0.4,"initial",13,2,1.73871420000796,0.4,0.8,0.65,0.8,1.64661270000215,"left_right_width"
901,1.4,3,0.5,0.4,"initial",14,2,0.776238999998895,0.4,1,0.6,0.8,1.56084979999287,"left_right_width"
901,2.4,5,0.5,0.4,"initial",15,4,1.21949819999281,0.35,0.7,0.6,0.7,1.81031280000752,"left_right_width"
901,1.4,3,0.5,0.4,"initial",16,2,0.633554300002288,0.35,0.4,0.5,0.7,1.85061010000936,"left_right_width"
901,1.9,4,0.5,0.4,"initial",17,3,0.658326300006593,0.4,1.2,0.65,0.8,3.13634090000414,"left_right_width"
901,1.4,3,0.5,0.4,"initial",18,2,0.867796599995927,0.5,1.2,0.45,0.6,3.3867612999893,"left_right_width"
901,2.4,5,0.5,0.4,"initial",19,4,0.840360999995028,0.55,1.1,0.7,0.8,2.03775109999697,"left_right_width"
901,1.9,4,0.5,0.4,"initial",20,3,0.81151429998863,0.45,0.9,0.65,0.8,2.04153699999733,"left_right_width"
901,1.4,3,0.5,0.4,"initial",21,2,0.70916089999082,0.35,0.6,0.45,0.7,1.33455949999916,"left_right_width"
901,1.9,4,0.5,0.4,"initial",22,3,0.649614799986011,0.2,1.1,0.6,0.75,4.02546419999271,"left_right_width"
901,1.9,4,0.5,0.4,"initial",23,3,1.11594750000222,0.4,0.5,0.45,0.65,2.02841269999044,"left_right_width"
901,1.9,4,0.5,0.4,"initial",24,3,0.890658499993151,0.5,1.2,0.55,0.7,2.86540170000808,"left_right_width"
901,1.9,4,0.5,0.4,"initial",25,3,0.8697669999965,0.3,1.2,0.55,0.7,3.38846159999957,"left_right_width"
901,2.4,5,0.5,0.4,"initial",26,4,0.886981999996351,0.55,1.3,0.7,0.8,2.04987289999553,"left_right_width"
901,2.4,5,0.5,0.4,"initial",27,4,0.825417699990794,0.25,0.9,0.55,0.7,3.367499400003,"left_right_width"
901,2.4,5,0.5,0.4,"initial",28,4,0.778639299998758,0.45,0.9,0.65,0.8,1.94625960000849,"left_right_width"
901,1.9,4,0.5,0.4,"initial",29,3,1.15752779999457,0.2,0.8,0.55,0.7,2.6139780000085,"left_right_width"
901,1.4,3,0.5,0.4,"initial",30,2,0.715086800002609,0.45,1.2,0.55,0.8,2.27937880001264,"left_right_width"
901,1.9,4,0.5,0.4,"initial",31,3,0.704074899986153,0.55,1.1,0.7,0.85,1.78653249998752,"left_right_width"
901,1.4,3,0.5,0.4,"initial",32,2,0.684555200001341,0.35,0.8,0.5,0.7,1.61662809998961,"left_right_width"
901,1.4,3,0.5,0.4,"initial",33,2,1.71499480000057,0.4,1,0.5,0.7,1.21475240000291,"left_right_width"
901,2.4,5,0.5,0.4,"initial",34,3,1.2071380999987,0.2,1,0.7,0.9,2.98020590000669,"left_right_width"
901,2.4,5,0.5,0.4,"initial",35,4,0.890916599993943,0.45,1.2,0.65,0.8,2.48768960000598,"left_right_width"
901,2.4,5,0.5,0.4,"initial",36,4,0.816009200003464,0.3,1.2,0.6,0.8,2.79401230000076,"left_right_width"
901,2.4,5,0.5,0.4,"initial",37,4,0.812051100001554,0.25,1.3,0.6,0.8,2.29915379999147,"left_right_width"
901,1.4,3,0.5,0.4,"initial",38,2,0.703689799993299,0.45,1.6,0.5,0.7,3.35602059999655,"left_right_width"
901,2.4,5,0.5,0.4,"initial",39,4,0.675473299997975,0.25,1.1,0.65,0.8,2.97893319999275,"left_right_width"
901,1.4,3,0.5,0.4,"initial",40,2,0.708139700000174,0.3,0.8,0.45,0.6,2.09434209999745,"left_right_width"
901,2.4,5,0.5,0.4,"initial",41,4,0.745508399995742,0.3,0.8,0.55,0.7,3.76522239999031,"left_right_width"
901,1.9,4,0.5,0.4,"initial",42,3,1.08988030000182,0.35,0.5,0.55,0.7,2.44884329999331,"left_right_width"
901,2.4,5,0.5,0.4,"initial",43,4,0.762754399998812,0.45,0.8,0.75,0.9,2.27601100000902,"left_right_width"
901,1.4,3,0.5,0.4,"initial",44,2,0.697531099998741,0.4,1.6,0.55,0.8,2.31067500000063,"left_right_width"
901,1.9,4,0.5,0.4,"initial",45,3,0.752758000002359,0.55,1.3,0.55,0.7,3.92107929999474,"left_right_width"
901,2.4,5,0.5,0.4,"initial",46,4,0.869718299989472,0.25,0.5,0.65,0.8,3.67808629998763,"left_right_width"
901,2.4,5,0.5,0.4,"initial",47,4,0.894798900000751,0.4,1,0.65,0.8,2.48987710000074,"left_right_width"
901,2.4,5,0.5,0.4,"initial",48,4,1.14039590000175,0.3,0.5,0.65,0.8,2.53197029999865,"left_right_width"
901,1.4,3,0.5,0.4,"initial",49,2,0.712117100003525,0.25,1.4,0.4,0.6,2.28236450000259,"left_right_width"
901,1.9,4,0.5,0.4,"initial",50,3,0.662531099995249,0.35,0.8,0.6,0.8,1.4509953000088,"left_right_width"
901,1.4,3,0.5,0.4,"initial",51,2,0.717395600004238,0.5,1,0.45,0.6,4.57327229999646,"left_right_width"
901,2.4,5,0.5,0.4,"initial",52,4,1.03625330000068,0.25,1,0.6,0.8,2.15840539999772,"left_right_width"
901,1.4,3,0.5,0.4,"initial",53,2,0.670096900008502,0.55,1.6,0.45,0.7,3.14913279999746,"left_right_width"
901,2.35,3,0.9,0.55,"initial",0,2,3.01229849999072,0.3,0.4,0.65,1.5,3.6259996000008,"left_right_width"
901,3.25,4,0.9,0.55,"initial",1,3,1.33120960000088,0.4,0.8,0.7,1.45,3.78824080000049,"left_right_width"
901,4.15,5,0.9,0.55,"initial",2,3,0.941635600000154,0.35,0.7,0.75,1.6,4.30314109999745,"left_right_width"
901,4.15,5,0.9,0.55,"initial",3,4,1.02667349998956,0.3,1,0.7,1.5,3.81597949999559,"left_right_width"
901,4.15,5,0.9,0.55,"initial",4,4,0.803014000004623,0.3,0.3,0.8,1.6,4.44575519999489,"left_right_width"
901,3.25,4,0.9,0.55,"initial",5,3,0.913430499989772,0.45,1.3,0.75,1.45,2.07484040000418,"left_right_width"
901,3.25,4,0.9,0.55,"initial",6,3,0.782542400003877,0.35,1.3,0.7,1.55,3.21037900001102,"left_right_width"
901,3.25,4,0.9,0.55,"initial",7,3,0.928015199999209,0.3,0.7,0.7,1.35,4.12980529999186,"left_right_width"
