amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_lengt_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,key_resp.keys,key_resp.rt,response,starting_width_deg,starting_space_deg,response_width_degree,response_spacing_degree,response_width_pixel,response_spacing_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_3.stopped,text_4.started,text_4.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.29999999999999993,0.4,2.5,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,0,0,0,0,0,13,13,28,,,,,num_4,0.943182299961336,num_4,0.1,1.0,0.35,0.6,12.61502,21.62576,return,3.397693899984006,,,,,,,19,24,female,up_down_width,2023_Oct_18_1454,exp1,2021.2.3,59.98703079597238,
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.275,0.25,2.35,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,0,0,0,0,0,14,14,27,,,,,num_6,1.3411898000049405,num_6,0.25,0.4,0.25,0.6,9.01073,21.62576,return,2.066999400034547,,,,,,,19,24,female,up_down_width,2023_Oct_18_1454,exp1,2021.2.3,59.98703079597238,
,,,,,,,,,,,,,,,,3,9,10,11,0,0,0.9999999999999999,0.5999999999999999,0.4,2.4,10,match,36.05,324,361,397,0,0,9,9,9,0,0,,,,,0,0,0,0,0,15,15,41,,,,,num_4,0.9289728999719955,num_4,0.3,0.8,0.3,0.9,10.81288,32.43864,return,1.4344710999866948,,,,,,,19,24,female,up_down_width,2023_Oct_18_1454,exp1,2021.2.3,59.98703079597238,
,,,,,,,,,,,,,,,,5,9.175,9.5875,10,10.4125,10.825,0.4125,0.16249999999999998,0.25,1.9,10,match,36.05,331,346,361,375,390,9,9,9,9,9,,,,,0,0,0,0,0,16,16,23,,,,,num_5,0.8502334000077099,num_5,0.3,1.1,0.3,0.55,10.81288,19.82361,return,3.1813082000007853,,,,,,,19,24,female,up_down_width,2023_Oct_18_1454,exp1,2021.2.3,59.98703079597238,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.6,0.1,2.1999999999999997,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,0,0,0,0,0,17,17,24,,,,,num_4,0.8452154000406154,num_4,0.15,0.6,0.15,0.6,5.40644,21.62576,return,1.272790500021074,,,,,,,19,24,female,up_down_width,2023_Oct_18_1454,exp1,2021.2.3,59.98703079597238,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.25,0.25,2.25,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,0,0,0,0,0,18,18,38,,,,,num_5,0.9639076999737881,num_5,0.2,1.0,0.35,0.9,12.61502,32.43864,return,1.7556199000100605,,,,,,,19,24,female,up_down_width,2023_Oct_18_1454,exp1,2021.2.3,59.98703079597238,
,,,,,,,,,,,,,,,,4,9.25,9.75,10.25,10.75,0,0.5,0.25,0.25,1.75,10,initial,36.05,333,351,370,388,0,9,9,9,9,0,,,,,0,0,0,0,0,19,19,20,,,,,num_4,0.9522544000064954,num_4,0.15,0.7,0.3,0.5,10.81288,18.02146,return,3.391423399967607,,,,,,,19,24,female,up_down_width,2023_Oct_18_1454,exp1,2021.2.3,59.98703079597238,
,,,,,,,,,,,,,,,,3,9,10,11,0,0,1,0.9,0.1,2.1,10,match,36.05,324,361,397,0,0,9,9,9,0,0,,,,,0,0,0,0,0,20,20,37,,,,,num_3,0.8919792000087909,num_3,0.45,0.6,0.10000000000000007,0.75,3.60429,27.0322,return,5.462026000022888,,,,,,,19,24,female,up_down_width,2023_Oct_18_1454,exp1,2021.2.3,59.98703079597238,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.44999999999999996,0.25,3.05,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,0,0,0,0,0,21,21,44,,,,,num_4,0.845926700043492,num_4,0.15,1.0,0.3,1.0,10.81288,36.04293,return,2.8595266999909654,,,,,,,19,24,female,up_down_width,2023_Oct_18_1454,exp1,2021.2.3,59.98703079597238,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8,1.55,0.25,3.85,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,0,0,0,0,0,22,22,51,,,,,num_2,1.2092724000103772,num_2,0.45,1.6,0.35000000000000003,1.6,12.61502,57.66869,return,2.037085300020408,,,,,,,19,24,female,up_down_width,2023_Oct_18_1454,exp1,2021.2.3,59.98703079597238,
