amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_lengt_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,key_resp.keys,key_resp.rt,response,starting_width_deg,starting_space_deg,response_width_degree,response_spacing_degree,response_width_pixel,response_spacing_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_3.stopped,text_4.started,text_4.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.44999999999999996,0.25,2.3499999999999996,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,0,0,0,0,0,34,34,26,,,,,num_6,1.7524741000961512,num_6,0.45,1.1,0.15000000000000008,0.9,5.40644,32.43864,return,3.4720225000055507,,,,,,,11,23,female,left_right_width,2023_Aug_28_1638,exp1,2021.2.3,59.99847601313559,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.5,0.4,2.2,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,0,0,0,0,0,35,35,16,,,,,num_4,1.0524781999411061,num_4,0.25,0.5,0.25,1.0,9.01073,36.04293,return,2.2574250999605283,,,,,,,11,23,female,left_right_width,2023_Aug_28_1638,exp1,2021.2.3,59.99847601313559,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.42500000000000004,0.25,2.95,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,0,0,0,0,0,36,36,33,,,,,num_8,2.6910432999720797,num_8,0.25,0.5,0.2,0.6,7.20859,21.62576,return,4.470016900100745,,,,,,,11,23,female,left_right_width,2023_Aug_28_1638,exp1,2021.2.3,59.99847601313559,
,,,,,,,,,,,,,,,,4,9.3,9.766666666666667,10.233333333333333,10.7,0,0.4666666666666667,0.21666666666666665,0.25,1.65,10,match,36.05,335,352,369,386,0,9,9,9,9,0,,,,,0,0,0,0,0,37,37,9,,,,,num_6,1.7404500000411645,num_6,0.1,0.8,0.25,0.6,9.01073,21.62576,return,4.980983899906278,,,,,,,11,23,female,left_right_width,2023_Aug_28_1638,exp1,2021.2.3,59.99847601313559,
,,,,,,,,,,,,,,,,4,9.3,9.766666666666667,10.233333333333333,10.7,0,0.4666666666666667,0.06666666666666665,0.4,1.8,10,match,36.05,335,352,369,386,0,9,9,9,9,0,,,,,0,0,0,0,0,38,38,11,,,,,num_7,3.472914700047113,num_7,0.25,0.5,0.25,0.45,9.01073,16.21932,return,1.574278400046751,,,,,,,11,23,female,left_right_width,2023_Aug_28_1638,exp1,2021.2.3,59.99847601313559,
,,,,,,,,,,,,,,,,4,9.425,9.808333333333334,10.191666666666666,10.575,0,0.3833333333333333,0.1333333333333333,0.25,1.4,10,match,36.05,340,354,367,381,0,9,9,9,9,0,,,,,0,0,0,0,0,39,39,5,,,,,num_5,1.0586599999805912,num_5,0.35,0.7,0.2,0.6,7.20859,21.62576,return,2.1165429999819025,,,,,,,11,23,female,left_right_width,2023_Aug_28_1638,exp1,2021.2.3,59.99847601313559,
,,,,,,,,,,,,,,,,3,8.525,10,11.475,0,0,1.475,1.225,0.25,3.2,10,match,36.05,307,361,414,0,0,9,9,9,0,0,,,,,0,0,0,0,0,40,40,47,,,,,num_4,0.9370340999448672,num_4,0.3,1.2,0.2,1.4,7.20859,50.4601,return,2.867302600061521,,,,,,,11,23,female,left_right_width,2023_Aug_28_1638,exp1,2021.2.3,59.99847601313559,
,,,,,,,,,,,,,,,,3,8.6,10,11.4,0,0,1.4,1.15,0.25,3.05,10,match,36.05,310,361,411,0,0,9,9,9,0,0,,,,,0,0,0,0,0,41,41,45,,,,,num_4,1.1223740000277758,num_4,0.4,1.0,0.15000000000000008,1.1,5.40644,39.64722,return,4.773228399921209,,,,,,,11,23,female,left_right_width,2023_Aug_28_1638,exp1,2021.2.3,59.99847601313559,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.275,0.4,3.1,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,0,0,0,0,0,42,42,35,,,,,num_5,1.6536825000075623,num_5,0.25,0.3,0.15000000000000002,0.7,5.40644,25.23005,return,4.6399786999681965,,,,,,,11,23,female,left_right_width,2023_Aug_28_1638,exp1,2021.2.3,59.99847601313559,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.5999999999999999,0.3499999999999999,0.25,2.05,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,0,0,0,0,0,43,43,15,,,,,num_7,2.5934578999876976,num_7,0.4,1.1,0.15000000000000008,0.8,5.40644,28.83434,return,3.0165763000259176,,,,,,,11,23,female,left_right_width,2023_Aug_28_1638,exp1,2021.2.3,59.99847601313559,
,,,,,,,,,,,,,,,,3,9,10,11,0,0,1,0.75,0.25,2.25,10,match,36.05,324,361,397,0,0,9,9,9,0,0,,,,,0,0,0,0,0,44,44,39,,,,,num_5,1.1702584000304341,num_5,0.2,0.7,0.10000000000000002,0.65,3.60429,23.4279,return,2.4019514999818057,,,,,,,11,23,female,left_right_width,2023_Aug_28_1638,exp1,2021.2.3,59.99847601313559,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.6000000000000001,0.20000000000000004,0.4,2.2,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,0,0,0,0,0,45,45,17,,,,,num_5,0.953006700030528,num_5,0.1,1.1,0.3,1.1,10.81288,39.64722,return,3.824730099993758,,,,,,,11,23,female,left_right_width,2023_Aug_28_1638,exp1,2021.2.3,59.99847601313559,
