amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_length_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,posx,setsize_cobdi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,response,starting_width_deg,starting_space_deg,response_width_degree,response_spacing_degree,response_width_pixel,response_spacing_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_4.started,key_resp_2.started,text_2.started,key_resp_2.keys,key_resp_2.rt,adjusting.started,next.keys,next.rt,text_control2.started,key_resp.started,key_resp.corr,text_bye.started,text_bye.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,,,0,0,0,0,0,24,24,23,,,,,,,,,,,,num_4,0.8128633999731392,num_4,0.25,0.4,0.35,0.5,13.37193,19.10275,return,2.5067198000615463,,,,,,,,,,,,,,,,,907,20,female,up_down_width,2024-10-18_10h36.21.024,exp1,2023.1.0,59.98444007139262,
,,,,,,,,,,,,,,,,3,9.5,10,10.5,0,0,0.5,0.1,0.4,1.4000000000000001,10,initial,36.05,342,361,379,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,25,25,29,,,,,,,,,,,,num_3,0.8326417999342084,num_3,0.2,0.5,0.39999999999999997,0.6,15.2822,22.9233,return,2.3729240000247955,,,,,,,,,,,,,,,,,907,20,female,up_down_width,2024-10-18_10h36.21.024,exp1,2023.1.0,59.98444007139262,
,,,,,,,,,,,,,,,,3,9.5,10,10.5,0,0,0.5,0.1,0.4,1.4000000000000001,10,initial,36.05,342,361,379,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,26,26,3,,,,,,,,,,,,num_3,1.3887134999968112,num_3,0.45,0.9,0.4,0.9,15.2822,34.38495,return,0.9416227000765502,,,,,,,,,,,,,,,,,907,20,female,up_down_width,2024-10-18_10h36.21.024,exp1,2023.1.0,59.98444007139262,
,,,,,,,,,,,,,,,,3,9.5,10,10.5,0,0,0.5,0.1,0.4,1.4000000000000001,10,initial,36.05,342,361,379,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,27,27,32,,,,,,,,,,,,num_3,0.7956297999480739,num_3,0.4,1,0.45,1,17.19248,38.2055,return,0.9633002000628039,,,,,,,,,,,,,,,,,907,20,female,up_down_width,2024-10-18_10h36.21.024,exp1,2023.1.0,59.98444007139262,
,,,,,,,,,,,,,,,,3,9.5,10,10.5,0,0,0.5,0.1,0.4,1.4000000000000001,10,initial,36.05,342,361,379,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,28,28,6,,,,,,,,,,,,num_3,0.8559937999816611,num_3,0.35,0.6,0.35,0.6,13.37193,22.9233,return,0.5437447000294924,,,,,,,,,,,,,,,,,907,20,female,up_down_width,2024-10-18_10h36.21.024,exp1,2023.1.0,59.98444007139262,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,,,0,0,0,0,0,29,29,18,,,,,,,,,,,,num_4,0.9325742999790236,num_4,0.3,0.6,0.3,0.6,11.46165,22.9233,return,0.4141634999541566,,,,,,,,,,,,,,,,,907,20,female,up_down_width,2024-10-18_10h36.21.024,exp1,2023.1.0,59.98444007139262,
,,,,,,,,,,,,,,,,4,9.25,9.75,10.25,10.75,0,0.5,0.1,0.4,1.9000000000000001,10,initial,36.05,333,351,370,388,0,9,9,9,9,0,,,,,,,0,0,0,0,0,30,30,43,,,,,,,,,,,,num_4,0.6775976999197155,num_4,0.2,1.1,0.44999999999999996,0.6,17.19248,22.9233,return,2.6968143999110907,,,,,,,,,,,,,,,,,907,20,female,up_down_width,2024-10-18_10h36.21.024,exp1,2023.1.0,59.98444007139262,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,,,0,0,0,0,0,31,31,49,,,,,,,,,,,,num_5,0.9751007000450045,num_5,0.25,1.0,0.25,1.0,9.55138,38.2055,return,0.4209551999811083,,,,,,,,,,,,,,,,,907,20,female,up_down_width,2024-10-18_10h36.21.024,exp1,2023.1.0,59.98444007139262,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,,,0,0,0,0,0,32,32,22,,,,,,,,,,,,num_5,0.9350334000773728,num_5,0.25,1.0,0.25,1.0,9.55138,38.2055,return,0.3024508999660611,,,,,,,,,,,,,,,,,907,20,female,up_down_width,2024-10-18_10h36.21.024,exp1,2023.1.0,59.98444007139262,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,,,0,0,0,0,0,33,33,52,,,,,,,,,,,,num_5,0.39018869993742555,num_5,0.25,0.3,0.25,0.45,9.55138,17.19248,return,1.268030200037174,,,,,,,,,,,,,,,,,907,20,female,up_down_width,2024-10-18_10h36.21.024,exp1,2023.1.0,59.98444007139262,
